recency,history,used_discount,used_bogo,is_referral,score,channel_Phone,channel_Web,offer_Discount,offer_No Offer
10,51.35,1,0,1,1.3634615707360058,0,1,0,1
10,147.32,1,0,1,1.3707661371896744,0,1,0,0
11,421.6,0,1,0,1.5177790999861542,1,0,0,1
1,570.97,0,1,1,1.1732402491271632,1,0,0,1
7,29.99,0,1,0,2.335370578657514,0,1,0,0
2,194.63,0,1,0,0.2207547455128287,1,0,0,1
9,321.1,1,1,0,1.0374582255954967,1,0,0,0
11,105.53,1,0,1,0.7744927076871839,1,0,0,0
9,31.85,1,0,1,1.3357042783056523,0,1,0,1
2,143.93,1,0,0,0.5027182171754083,1,0,0,1
2,203.84,1,1,1,1.3393287185066307,0,1,0,1
3,242.03,0,1,0,0.7620269210138122,0,1,1,0
1,1544.76,1,1,1,2.478378865991796,0,1,0,1
4,551.47,1,0,1,0.8636664751156959,0,1,0,1
9,392.85,1,1,0,1.2660612922922412,0,1,1,0
12,91.57,0,1,1,1.1395182396324812,1,0,1,0
11,60.12,1,0,1,1.0777775059442358,0,1,0,0
7,48.02,0,1,0,0.3831748180783932,0,1,1,0
3,226.18,1,0,1,0.8172539309874257,1,0,0,0
5,130.87,0,1,0,1.119795852421397,0,1,0,0
10,389.78,1,0,0,0.6428464521774073,0,1,0,0
8,167.66,1,0,1,1.4703924462877995,1,0,1,0
2,134.68,1,0,1,1.1772976867265657,1,0,1,0
5,51.12,1,0,1,1.4565761943247708,0,1,0,0
3,246.37,0,1,1,0.5696082410144665,1,0,0,1
10,296.44,0,1,0,0.3647832536380744,1,0,0,0
11,187.66,1,0,0,0.7062859528986922,0,1,1,0
2,203.58,0,1,0,1.2947469362594173,1,0,1,0
3,512.71,1,0,1,1.3933422695304751,0,0,0,0
11,163.88,0,1,1,0.729293679456009,0,1,0,0
10,78.86,1,0,1,1.9069476320305732,1,0,0,0
2,253.4,0,1,0,1.1272672707742413,0,0,0,0
9,54.03,1,0,1,1.035720685004197,0,1,0,1
8,119.08,1,0,1,1.4509490787345478,1,0,0,0
10,29.99,0,1,0,0.4338871348731265,0,1,0,1
2,279.56,1,1,0,1.1573975839025774,0,1,0,0
4,205.71,0,1,0,1.7961062085842383,0,0,0,1
7,123.1,0,1,1,0.6128696661474844,1,0,0,1
1,425.92,0,1,0,1.2021258426917916,0,0,1,0
9,45.44,1,0,0,0.7369086792573339,1,0,1,0
7,96.63,1,0,0,0.9941559565733278,0,1,0,1
10,29.99,1,0,0,1.5607490911063433,0,1,1,0
3,255.53,0,1,0,0.6860877942226207,0,0,0,0
7,39.13,1,0,0,1.286290924242519,1,0,1,0
10,29.99,1,0,1,1.0915461202054344,1,0,1,0
2,116.93,1,0,0,1.0147881966060164,0,1,1,0
1,303.82,1,0,0,0.9163757290759974,1,0,0,0
6,395.11,1,0,0,0.555820644021715,0,1,0,1
9,103.88,0,1,1,0.8371414726075286,1,0,1,0
2,348.28,1,0,0,0.9238695719656438,0,1,0,1
2,324.92,1,0,0,2.6859954916928004,1,0,0,1
7,29.99,0,1,1,1.2416308357951222,1,0,1,0
10,151.66,1,0,0,1.0038400729700123,1,0,0,0
11,62.86,1,0,0,1.2377708089649162,1,0,0,0
6,100.73,1,0,1,0.8793618643619511,0,1,0,1
12,34.82,0,1,0,1.2611050200155425,0,1,1,0
9,116.45,0,1,1,1.7558947634291342,1,0,0,0
3,29.99,1,0,1,1.4959985285452466,1,0,0,1
7,165.35,1,0,0,1.8549819461338344,0,1,0,0
10,300.27,0,1,0,0.7525379929368259,0,0,0,0
9,239.03,0,1,0,2.146122528119424,1,0,0,1
4,442.32,1,0,1,1.959741576395968,0,1,0,1
1,29.99,1,0,0,1.7572252101577341,1,0,1,0
1,72.16,0,1,1,0.6133959390076267,1,0,0,1
5,107.42,0,1,1,1.2869814517921272,0,1,0,1
1,49.88,1,0,1,0.751869082619125,1,0,1,0
12,276.41,0,1,0,0.7322128971574762,0,1,0,1
5,218.77,1,0,0,0.08413650586562138,0,0,1,0
4,214.28,1,1,1,0.21805812432718047,0,1,1,0
5,83.59,0,1,0,1.9773712081316672,0,1,0,0
11,323.22,0,1,1,1.4717308821357369,0,0,0,0
6,522.23,0,1,1,0.8919924369136335,0,1,0,1
2,238.01,1,0,0,1.6618958526328966,1,0,1,0
10,331.92,0,1,0,0.3522369625969588,1,0,1,0
11,29.99,1,0,1,1.519502426305443,0,1,0,0
9,183.38,0,1,0,0.5430923283236891,0,1,0,1
5,127.13,1,0,0,1.137112888397512,1,0,0,0
10,51.93,1,0,1,1.6446202073743843,1,0,1,0
9,30.1,1,0,0,1.1456577952556692,1,0,0,0
8,123.77,0,1,1,0.8822313609855551,1,0,0,1
2,393.98,1,0,0,0.9457641054725748,0,1,0,1
2,42.02,1,0,0,1.1469428242588102,0,1,0,1
1,107.15,0,1,0,0.6749159172959504,1,0,1,0
4,185.78,0,1,0,1.3968068703631966,1,0,0,0
3,132.78,1,0,0,1.2761930989704522,0,1,0,0
4,29.99,0,1,0,0.7057585132826321,1,0,0,1
6,142.91,0,1,0,0.810519461375985,1,0,0,0
6,89.21,0,1,0,0.9194691143690956,1,0,0,1
4,140.91,1,0,1,0.5401792767252782,0,1,1,0
7,76.04,1,0,1,0.5122562048590338,1,0,1,0
4,240.41,1,0,1,2.7124353698758403,1,0,0,0
10,92.29,0,1,0,0.9594952883212474,0,1,0,1
7,167.92,0,1,0,2.041686291241562,1,0,1,0
7,29.99,1,0,1,0.6351193261929181,1,0,1,0
6,127.78,0,1,0,0.4080554287993986,1,0,0,1
8,128.76,0,1,1,0.4887586865127207,0,1,1,0
6,131.32,1,0,0,0.4045021008464573,0,1,0,1
2,185.04,1,0,1,0.9867631075826304,0,1,0,0
5,492.45,1,0,0,1.80704855532657,1,0,0,0
2,237.73,1,1,0,1.5702595421957288,0,1,0,0
7,294.95,1,0,0,1.258198440402821,0,0,1,0
3,256.61,1,1,0,0.5579510024083816,0,0,1,0
6,29.99,1,0,1,0.5815688560148129,0,1,0,1
4,82.03,0,1,1,1.8570244026121243,1,0,1,0
1,166.15,0,1,0,1.8875381655559489,0,1,1,0
9,45.09,1,0,0,0.8449190520184643,0,1,1,0
2,128.79,0,1,0,1.036516785575889,1,0,0,1
4,646.22,1,1,1,0.9356790969832298,0,0,0,0
2,39.24,1,0,1,0.8526837683081904,0,1,0,1
9,910.07,1,1,1,0.4585429894467844,0,0,1,0
6,119.68,0,1,0,2.1571304624355205,0,1,0,1
2,42.18,0,1,0,1.2006663116931962,1,0,0,1
10,245.26,1,1,0,1.4050514212183156,1,0,1,0
7,73.54,1,0,1,0.9337837374324892,1,0,0,1
12,29.99,0,1,1,1.1404957324747864,0,1,0,1
6,643.62,1,1,1,0.8540357940545243,0,0,0,0
6,107.93,0,1,1,0.6937680644852173,0,1,0,1
5,72.19,0,1,0,0.9831538489332972,0,1,1,0
7,329.71,1,0,0,1.1406118283347886,1,0,1,0
1,1542.24,1,0,1,0.8820787061468041,0,0,0,1
7,543.64,0,1,1,1.0247264936929987,0,1,0,0
1,342.97,1,0,0,1.2754057087952164,1,0,1,0
2,980.69,1,0,1,1.0301292147141712,1,0,0,1
9,536.59,1,0,1,0.8796585241574091,1,0,0,0
7,182.44,0,1,0,1.1221091013002478,1,0,0,1
7,58.01,0,1,1,1.349326517104945,1,0,1,0
12,65.23,1,0,1,1.1511572965397978,1,0,0,1
9,227.04,1,1,1,0.6927050340737769,0,0,0,1
10,29.99,0,1,1,1.8054627227807043,0,1,0,1
9,183.78,0,1,0,0.9578382108040956,0,1,0,1
9,51.64,1,0,1,1.2441145006117678,1,0,1,0
7,293.79,1,0,0,2.3254023886987274,1,0,1,0
7,29.99,0,1,0,0.9427910388879548,0,1,0,0
1,29.99,1,0,0,2.1534849506938123,0,1,1,0
7,174.1,0,1,0,0.6947107784407582,0,1,0,1
2,72.53,0,1,0,1.2423792854800553,1,0,1,0
4,29.99,1,0,0,0.2450012759484609,1,0,1,0
9,288.68,0,1,1,1.071803032652898,0,0,0,1
7,301.43,0,1,0,0.3836589603091869,0,1,0,1
10,680.08,1,1,1,0.8186810259660646,0,1,1,0
10,301.83,1,1,0,0.7545165743629534,1,0,0,1
11,318.06,1,0,0,1.1924812798059388,0,1,1,0
10,29.99,1,0,0,0.9181298294984492,1,0,0,0
2,111.15,0,1,1,0.3310675512930443,0,1,0,1
5,377.0,1,0,1,0.8452634497609266,0,1,0,1
6,327.6,0,1,1,1.0357668868149503,1,0,0,1
11,225.36,0,1,0,0.7559470153163739,1,0,1,0
3,387.84,1,0,1,0.8539212842691354,0,1,0,0
7,656.85,0,1,1,1.0124937249627632,1,0,0,1
1,331.06,1,0,0,0.933870842478106,1,0,0,1
7,59.53,0,1,1,0.7669001178698784,1,0,0,1
9,365.59,1,1,0,2.025206586055037,0,0,0,0
6,254.41,1,0,1,1.2322517231740902,0,1,1,0
8,36.09,1,0,0,1.828673171251454,0,1,1,0
2,126.94,1,0,1,1.2900628112479875,1,0,0,1
11,161.4,1,0,0,1.3109205431669926,1,0,0,1
1,873.58,1,0,1,1.1289516594831328,0,1,0,0
9,69.29,0,1,0,2.394746102698716,0,1,1,0
3,113.44,1,0,1,1.030014022336808,0,1,0,1
7,225.99,1,0,0,1.5947478225979497,1,0,0,1
1,111.75,0,1,0,0.9489683262465928,0,1,0,0
5,479.02,0,1,0,0.7507738635896933,0,0,1,0
10,259.53,1,0,0,0.2605566813764406,0,1,0,0
2,854.36,1,0,1,0.9949148451023141,1,0,0,1
12,177.27,0,1,1,1.0349556035264238,1,0,1,0
7,32.91,0,1,1,1.130822927633567,0,1,1,0
1,29.99,0,1,1,0.9282379236851996,1,0,1,0
9,29.99,1,0,1,1.3207103466623031,1,0,0,0
1,192.33,1,0,0,1.085752075437494,1,0,0,0
2,739.01,1,1,1,1.2706521039399243,0,1,0,1
7,92.55,1,0,0,1.2706178630490783,1,0,0,0
1,255.48,0,1,1,0.12850962134673316,0,0,1,0
12,654.27,1,0,1,0.9280521887920852,1,0,0,0
5,29.99,0,1,0,1.1994738596500862,0,1,0,0
5,29.99,1,0,0,1.1099826853852333,1,0,1,0
5,171.17,0,1,0,1.0423868285810407,0,1,0,1
1,69.34,0,1,0,0.9420347198612258,1,0,1,0
9,70.08,1,0,0,1.326343482895771,0,1,1,0
4,170.75,0,1,0,0.9516807659899756,1,0,0,0
9,425.25,0,1,0,0.5341117814856085,1,0,0,1
1,79.23,0,1,1,1.5884861610629868,0,1,0,0
10,134.05,1,0,0,1.6570491552699091,1,0,0,1
9,393.61,0,1,0,1.4093392069068222,0,0,1,0
1,559.86,1,0,1,1.2094040731148228,1,0,0,0
2,147.49,1,0,0,0.6563604682718411,0,1,0,0
6,87.99,1,0,1,0.7688305590957932,0,1,0,1
1,770.7,0,1,1,1.098130251283338,0,0,0,1
1,616.88,1,1,1,2.31446201232484,0,0,1,0
5,88.22,0,1,0,0.9656287347205036,0,1,0,1
10,33.53,0,1,0,0.866084197310902,0,1,0,0
6,189.78,1,0,0,1.9316018806502893,0,1,1,0
9,29.99,1,0,1,0.8744606464550768,0,1,0,0
3,214.69,0,1,0,1.7636943811988783,0,1,1,0
9,168.66,0,1,0,0.8509156531564798,0,1,0,0
1,29.99,1,0,1,0.8430349786297898,0,1,1,0
1,223.8,0,1,0,2.2547686594272234,1,0,1,0
1,245.7,1,1,0,1.8199275043651184,1,0,1,0
11,29.99,1,0,0,2.144244005335179,0,1,1,0
2,240.62,1,1,1,1.2508879030925928,0,1,0,0
6,553.12,1,0,1,1.0896291932613689,0,0,0,1
6,141.27,1,0,1,0.8097823083645846,0,1,1,0
2,102.64,1,0,1,1.0463893760270322,0,1,1,0
7,736.87,0,1,1,0.7358484780741437,0,1,0,1
8,143.64,1,0,1,0.7853556430536307,0,1,0,0
1,125.45,0,1,0,0.9052386338349772,0,1,0,0
1,325.15,1,1,1,1.7372782458233231,0,0,0,0
4,386.72,0,1,0,0.8797117807631396,1,0,0,1
6,454.49,0,1,0,0.9583491966894244,0,1,1,0
5,29.99,1,0,0,1.2535020826162262,1,0,1,0
1,142.0,1,0,1,2.052850457351004,1,0,1,0
1,132.29,0,1,0,1.085386312764711,1,0,1,0
6,29.99,0,1,0,0.8584363239558421,0,1,0,1
7,38.1,1,0,1,1.3175485779394251,0,1,0,0
7,127.28,0,1,1,1.2682033180059262,1,0,0,0
8,439.24,1,0,0,0.9368271308787658,1,0,0,1
4,945.22,1,1,1,1.3310927968953803,1,0,0,1
3,268.99,1,0,0,1.2061825517709712,0,1,0,1
8,79.32,0,1,0,1.1161858138778171,1,0,1,0
2,228.51,1,0,0,0.8857971252238854,0,1,0,1
6,579.08,1,0,1,1.4581771913150738,1,0,0,1
5,496.33,1,0,1,2.055437701185317,1,0,0,1
5,351.66,1,0,0,0.020881037818925918,0,1,0,0
10,29.99,0,1,0,0.5141534861474563,1,0,0,0
1,622.92,0,1,1,1.0124211121280005,0,1,1,0
6,58.47,0,1,1,0.5725703827943107,1,0,0,1
3,29.99,0,1,1,0.7110196395115278,1,0,0,1
10,44.29,1,0,1,1.0648237925379642,1,0,1,0
3,64.59,0,1,1,1.81377866033471,1,0,0,1
1,318.91,0,1,0,2.0051819853305908,0,1,0,0
4,29.99,1,0,1,0.9900721357433431,1,0,0,0
1,169.9,1,0,0,1.0112441640210759,0,1,0,0
4,92.56,0,1,1,0.32508900305383115,1,0,0,1
10,659.47,0,1,1,0.6192710595880344,0,0,1,0
8,250.96,1,0,1,1.0719521826060483,0,1,0,1
9,65.3,1,0,0,0.9944703151149245,1,0,0,1
6,220.11,1,0,1,1.1882158802681313,1,0,1,0
7,607.24,1,0,1,1.7045588635707458,0,0,1,0
2,532.61,1,0,1,0.2546707941522628,0,1,0,0
11,53.32,1,0,0,1.061171208555306,0,1,0,0
1,366.12,1,0,0,1.015553099882142,0,1,0,0
10,29.99,0,1,1,0.988800332050421,0,1,1,0
1,685.13,1,0,1,0.4928719922578115,0,0,0,1
5,249.12,1,1,0,0.5544160320049385,0,1,0,0
9,153.11,0,1,0,2.2849658927234016,0,1,0,0
6,112.2,0,1,1,0.7742664513516843,1,0,0,1
9,75.79,0,1,1,0.6801461888266286,0,1,1,0
10,29.99,0,1,0,1.1153373779565403,1,0,1,0
11,120.02,1,0,1,1.3155088330648637,1,0,0,0
4,295.85,1,0,1,1.8355047768470616,0,0,1,0
1,57.1,0,1,0,1.262194358921116,0,1,0,1
6,262.47,1,1,1,0.8731337436757579,0,1,0,0
1,132.97,0,1,1,1.128791350640552,1,0,0,0
9,95.84,0,1,1,1.2950035614268285,0,1,0,0
1,341.56,1,0,0,1.379007176616814,1,0,0,0
10,298.52,1,0,0,2.6274335745815613,0,0,0,1
11,155.75,1,0,1,1.5538288472357389,1,0,1,0
3,56.99,1,0,0,0.7176970164783392,0,1,0,1
10,29.99,0,1,1,1.2273002396771615,1,0,0,0
9,29.99,1,0,1,0.8550870586100459,0,1,0,0
1,419.23,0,1,0,0.4653955526565687,1,0,0,0
1,29.99,0,1,1,1.6178196871729038,1,0,0,1
1,29.99,1,0,1,1.111264716751862,0,1,1,0
1,270.32,0,1,0,1.050984784505316,0,1,1,0
2,1370.01,1,0,1,0.7696647799674147,0,0,0,0
4,29.99,0,1,0,1.1705566436533956,1,0,0,0
8,357.95,1,0,1,1.3328737024723027,0,1,0,1
1,451.44,1,0,0,0.8505693574634343,0,0,0,1
4,29.99,1,0,1,1.0063964073870646,0,1,0,1
6,29.99,1,0,1,1.48608371802285,1,0,0,0
4,291.15,1,0,0,1.5360176544063393,0,1,0,1
4,375.26,1,0,1,1.0136349562638158,0,0,0,1
1,54.8,1,0,1,0.9683675038789582,1,0,1,0
12,271.18,1,0,0,1.6203252284356204,0,1,1,0
8,183.21,1,0,1,1.9941369755402265,0,1,0,1
3,217.03,1,0,1,0.7422426301588387,1,0,1,0
6,29.99,1,0,0,0.9051180293246168,1,0,1,0
5,111.47,1,0,1,0.918802930126082,0,1,1,0
2,167.25,0,1,0,2.1091751612613203,1,0,1,0
3,188.96,1,0,1,1.1012711499976264,0,1,0,1
1,471.66,0,1,0,0.8236042810965607,0,0,0,1
7,53.89,0,1,1,0.8846031883672877,1,0,0,1
11,69.52,1,0,1,0.6996525711561292,0,1,0,1
6,372.89,0,1,0,1.1372055801811256,1,0,0,0
11,261.37,1,0,0,1.4259834657161181,1,0,0,0
6,109.35,0,1,0,1.1378763762305963,1,0,1,0
8,224.82,0,1,1,1.5177823441027616,1,0,0,0
5,243.51,0,1,1,0.7825519469087077,1,0,1,0
3,70.9,1,0,1,1.009425965700444,1,0,1,0
3,29.99,1,0,0,1.3728540522370942,1,0,0,0
1,526.72,1,0,1,1.5830082556277516,0,1,1,0
1,36.95,0,1,1,0.8728605278350069,0,1,1,0
9,90.39,0,1,1,1.0226921965226083,0,1,1,0
1,1029.36,1,1,1,2.0491817642359607,0,0,0,1
4,59.04,1,0,0,1.844168441923348,0,1,0,1
1,93.25,0,1,1,1.0401437885066578,0,1,0,1
6,37.55,1,0,0,1.4040466540436265,1,0,1,0
3,335.52,1,0,0,0.9251728353893056,1,0,0,1
9,261.77,0,1,0,0.5523952931445649,1,0,0,1
5,538.72,1,0,1,0.8463305419341676,1,0,0,0
1,1497.78,0,1,1,2.727557568654666,0,1,0,0
4,56.78,0,1,1,1.5888384133412383,1,0,0,1
9,29.99,0,1,0,1.1938361839820892,1,0,0,1
3,65.26,1,0,1,1.7115822097716036,0,1,1,0
1,747.77,0,1,1,1.5228708399412083,1,0,1,0
5,269.75,0,1,0,0.9126653072930808,1,0,0,1
10,153.1,0,1,0,0.5758293945387287,0,1,1,0
2,403.51,1,0,0,0.9398806959851946,1,0,0,0
1,253.82,1,1,0,1.0632028116989016,1,0,1,0
5,243.98,1,0,0,0.4503850088133351,0,1,0,0
1,105.52,0,1,1,1.4181228532111418,0,1,1,0
11,93.53,1,0,1,1.027746657232426,1,0,1,0
9,489.09,1,0,0,2.4794976823747232,0,0,1,0
7,245.25,1,0,0,0.9053196402047872,0,0,0,1
1,311.57,0,1,0,1.842053345821416,1,0,0,0
7,529.99,0,1,1,1.1196992285178633,0,0,1,0
2,29.99,0,1,0,0.6105259527671598,0,1,1,0
9,153.11,0,1,0,1.6822198434226303,1,0,0,0
11,67.91,0,1,1,0.9815538242131812,1,0,0,1
10,313.77,1,0,0,1.1927319544490729,0,1,0,0
8,408.09,0,1,0,2.7362460541768323,0,0,1,0
3,92.55,1,0,0,1.2185059180693925,0,1,0,1
1,342.62,1,1,0,1.115135692835057,0,0,0,0
10,48.56,0,1,0,1.225757775684686,0,1,0,0
1,329.58,1,0,0,2.3276422760575946,0,1,0,1
9,389.63,1,1,0,1.6632793427697257,0,0,1,0
9,119.69,1,0,1,0.3677425719319887,1,0,1,0
3,353.87,0,1,0,1.5888438309590251,0,1,0,1
10,206.11,1,0,0,1.5683795322595169,1,0,0,0
9,174.88,1,0,1,1.3220890202438564,0,1,0,1
9,212.67,1,1,0,0.6820210444828113,0,1,1,0
7,85.18,0,1,0,1.087435853472997,0,1,1,0
2,717.21,0,1,1,0.4137372924093661,0,0,1,0
8,162.11,1,0,1,1.1768865918977178,1,0,1,0
3,523.04,0,1,1,2.1062516412630954,1,0,0,1
3,73.58,1,0,0,0.2913371758430786,0,1,0,0
9,50.22,1,0,0,1.6215045288487722,1,0,0,1
5,66.72,0,1,1,0.8456461072886639,0,1,0,0
9,29.99,0,1,0,0.8234290161474028,1,0,0,0
3,78.43,1,0,1,0.7298335971627291,0,1,0,0
12,221.76,1,0,0,0.90990649587178,0,0,1,0
1,258.66,0,1,0,1.452355255318431,1,0,1,0
9,377.1,0,1,1,1.9407725596372656,0,1,0,1
7,335.62,1,0,1,0.8863570880055563,0,1,0,1
8,107.33,1,0,0,0.9650037947963792,0,1,0,0
11,199.63,0,1,0,0.5797840368832861,1,0,0,1
4,396.8,0,1,0,1.3229507462774182,0,1,0,1
10,153.58,1,0,0,1.245590322069276,1,0,0,0
5,498.14,1,0,1,1.0227719426834114,0,0,1,0
5,115.97,0,1,1,1.9959784209151719,0,1,1,0
6,374.24,0,1,0,1.7827283711223965,0,1,0,1
3,198.1,0,1,0,1.7030544006053303,0,1,0,1
9,29.99,1,0,1,2.4070684871731736,0,1,0,1
11,29.99,1,0,1,1.0690125184271178,1,0,0,1
7,223.21,1,1,0,1.553209462427142,1,0,1,0
11,109.97,1,0,1,0.4218468899199773,0,1,0,0
9,372.28,1,0,0,1.4111557732176894,0,1,0,1
2,256.25,0,1,1,0.7549836035167359,1,0,0,1
11,29.99,1,0,1,0.6787989701477543,1,0,0,1
10,29.99,1,0,0,1.4499677820490438,0,1,1,0
7,535.16,1,1,1,0.4893534923669477,1,0,0,1
11,59.7,1,0,0,1.6748783637202598,1,0,0,0
4,343.84,0,1,0,1.4755523366582022,0,1,0,1
10,74.83,1,0,0,0.8206542993945705,0,1,0,0
10,161.69,0,1,1,1.1752206872353734,1,0,1,0
9,36.9,1,0,1,0.5361634161983913,0,1,0,0
2,61.08,1,0,1,2.1792648513996054,0,1,0,1
10,106.56,0,1,0,0.03286350878509225,0,1,1,0
12,92.55,0,1,1,0.7977174927306778,0,1,0,0
12,58.67,1,0,1,1.4137434678266465,1,0,1,0
4,671.78,1,1,1,0.7532762142014614,0,1,0,1
6,29.99,0,1,1,1.0997007104867602,1,0,0,0
5,497.98,0,1,0,1.5703808711328635,1,0,0,1
1,934.62,1,1,1,2.3253441098983108,0,0,0,0
9,325.82,1,1,0,2.2124774458717207,0,1,0,1
1,29.99,0,1,1,0.5990719894920429,0,1,0,1
4,304.24,0,1,0,0.6146694030847654,0,1,0,1
10,181.03,1,0,1,1.5124503258032882,0,1,0,0
4,390.7,1,0,0,1.340844627446888,1,0,0,1
8,139.97,1,0,0,0.21181056790447594,0,1,0,1
8,81.17,1,0,0,2.2228188928588914,0,1,0,0
10,43.31,0,1,1,0.8153069826190557,1,0,0,0
10,67.82,1,0,0,0.6119285342992618,0,1,0,1
10,149.18,0,1,0,1.4355865940294792,0,1,0,0
4,540.98,0,1,1,0.8448277830859542,0,0,1,0
2,131.81,1,0,0,0.6767733046120915,0,1,1,0
5,347.22,1,0,1,1.3211836959947951,0,1,1,0
8,445.75,1,1,0,2.765648698739668,0,0,0,1
1,476.82,0,1,0,0.9961217283464584,0,1,1,0
1,2141.12,0,1,1,2.0247790027026484,0,1,1,0
9,88.1,1,0,1,0.6643724472025899,0,1,0,1
2,467.89,0,1,0,1.6858611475657157,0,0,0,0
1,540.52,1,1,1,2.769758892230677,0,1,1,0
3,29.99,0,1,0,0.3526809024283106,0,1,0,1
8,369.44,1,0,1,1.1873588655286806,0,1,1,0
11,29.99,0,1,0,0.8956891001376218,1,0,0,1
4,145.33,0,1,0,0.16614404369172886,1,0,0,0
9,135.88,0,1,1,1.282690576131393,1,0,0,0
1,353.45,1,0,0,1.213774247938947,0,1,1,0
4,448.81,1,0,0,1.015833500382747,1,0,1,0
2,234.8,0,1,0,0.6515266294173511,0,1,0,1
2,52.5,1,0,1,1.4360214820847017,1,0,0,1
10,140.39,0,1,1,0.4946346426946536,1,0,0,1
7,653.76,1,1,1,0.7069497590749396,0,0,0,0
3,198.55,0,1,0,0.8117586861532387,1,0,1,0
4,1031.48,1,1,1,2.0999896586640774,0,1,1,0
3,29.99,1,0,0,2.1666435186881867,1,0,0,0
9,307.54,1,0,0,1.1923464126422785,0,0,0,0
1,29.99,1,0,0,0.8224180615265256,1,0,0,0
10,208.82,1,0,0,0.8416623725066494,0,1,1,0
2,96.75,1,0,1,1.1143075709660055,0,1,0,0
3,334.16,0,1,0,1.1273760587281187,0,1,0,0
2,29.99,0,1,1,0.7397406721678895,1,0,0,0
9,155.44,0,1,0,0.6914044374847989,1,0,0,0
10,208.25,0,1,1,0.680471918577245,0,0,0,0
9,481.83,1,1,0,0.4697271951732024,1,0,0,1
11,29.99,1,0,1,1.3047007211458663,1,0,0,0
2,247.64,0,1,1,0.7698290594516095,0,0,0,0
2,275.92,1,0,0,0.6969545965585433,0,1,1,0
6,239.0,0,1,0,0.7458309211032506,1,0,0,0
7,740.78,1,0,1,1.2412796355557605,0,0,0,1
10,57.26,0,1,0,1.6311729828235042,0,1,0,0
9,360.02,1,0,0,0.9678104346118672,1,0,0,0
3,682.59,1,1,1,1.1858106104353847,0,1,1,0
10,103.67,1,0,1,1.0355763838630936,1,0,0,1
1,470.51,1,1,0,1.1131019884594715,0,1,0,0
5,268.33,1,0,1,1.0040422642117666,0,1,0,0
9,75.93,0,1,0,1.292904388358352,1,0,0,1
1,99.14,1,0,1,1.8039302125523264,0,1,0,0
8,138.18,1,0,1,0.5946711185921709,1,0,0,1
1,449.89,1,0,1,0.5754577628924487,0,0,0,1
4,29.99,1,0,0,2.171392762700167,0,1,1,0
1,359.25,1,0,0,0.8150080515822652,0,1,1,0
6,306.2,1,0,1,0.8725172996858208,0,0,1,0
5,411.15,1,1,1,0.6251121407815052,1,0,0,1
2,232.05,1,0,1,0.6909642920779033,0,1,0,1
6,205.72,0,1,0,0.8587781080333139,1,0,0,1
4,29.99,1,0,1,0.8297452941485288,0,1,0,1
11,106.51,0,1,1,0.9621001059135859,1,0,1,0
5,138.81,1,0,0,0.7454637716511301,1,0,1,0
6,156.03,1,0,0,1.428960611325878,1,0,0,0
10,418.43,0,1,0,1.0721628753253676,1,0,1,0
3,57.98,1,0,0,0.05765149861752894,0,1,1,0
5,159.43,1,0,0,1.6512289962711009,1,0,0,0
12,29.99,1,0,1,1.2321212194179445,0,1,0,0
11,76.96,1,0,0,0.795354402525208,1,0,1,0
4,156.69,0,1,1,1.054268269916512,0,1,0,0
2,100.99,0,1,1,1.134267679566351,0,1,1,0
8,102.25,0,1,0,1.9991717695282007,0,1,0,0
6,149.82,1,0,0,1.611767238214426,1,0,1,0
3,49.26,1,0,0,1.673567327142878,0,1,0,0
8,686.48,1,1,1,0.8697410980272564,0,0,0,1
6,29.99,1,0,1,1.3750307523913958,1,0,1,0
11,326.98,1,1,0,1.0938502024139771,0,1,0,0
2,513.94,1,0,1,1.1350886789693126,0,0,0,1
6,60.63,1,0,0,1.3975156336216246,1,0,0,0
5,29.99,0,1,0,1.1659004206584576,1,0,0,0
6,123.41,0,1,1,0.4503524422079216,0,1,1,0
8,34.81,1,0,0,0.9843188263261916,0,1,0,0
11,48.09,1,0,1,1.5041717163152648,0,1,0,0
5,31.68,1,0,0,1.4424262034175386,0,1,0,0
5,29.99,0,1,1,1.8286170350643616,0,1,0,0
9,29.99,0,1,1,-0.1590787879544393,1,0,0,1
9,29.99,0,1,1,1.0920583216834752,1,0,0,0
1,341.32,1,1,0,2.00856582230754,0,1,1,0
1,127.8,1,0,0,1.1477376378553028,1,0,1,0
1,291.23,0,1,0,1.4623034278865918,1,0,0,0
2,263.98,0,1,0,1.4225197690143352,0,1,1,0
7,45.15,0,1,1,1.8237119382636608,0,1,0,0
7,54.56,1,0,0,1.645578799743748,0,1,0,0
1,189.23,1,0,1,0.5146670304690079,0,1,0,0
2,1000.81,1,1,1,1.225849538792938,0,0,0,0
5,695.0,0,1,1,2.0782777130392063,0,1,0,0
4,242.21,0,1,0,1.2076008724044207,1,0,0,1
1,248.36,0,1,0,0.19229943177937314,0,0,0,1
7,188.62,1,0,0,2.2298698090105606,0,1,1,0
11,172.9,0,1,0,1.0317477887141164,1,0,1,0
7,745.73,1,1,1,2.2697819615590933,1,0,0,1
3,558.27,1,0,1,0.6351509259023016,0,1,1,0
3,41.47,0,1,1,1.058720368648877,0,1,0,0
11,75.75,0,1,0,1.3189663559928402,1,0,1,0
8,277.86,1,1,1,1.8242626794971368,0,1,0,0
1,516.04,1,1,1,1.1849933157032988,1,0,1,0
11,29.99,0,1,0,1.506963183512504,0,1,0,0
